configuration,attenuation (dB),packet size (B),mean (Mibps),median (Mibps),std (Mibps),min (Mibps),max (Mibps),q1 (Mibps),q3 (Mibps)
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.973,2.973,0.0,2.973,2.973,2.973,2.973
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,3.473,3.473,0.0,3.473,3.473,3.473,3.473
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.4,2.4,0.0,2.4,2.4,2.4,2.4
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.657,2.657,0.0,2.657,2.657,2.657,2.657
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.81,2.81,0.0,2.81,2.81,2.81,2.81
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.598,2.598,0.0,2.598,2.598,2.598,2.598
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.569,2.569,0.0,2.569,2.569,2.569,2.569
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,16,2.931,2.931,0.0,2.931,2.931,2.931,2.931
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.744,3.744,0.0,3.744,3.744,3.744,3.744
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,4.361,4.361,0.0,4.361,4.361,4.361,4.361
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.217,3.217,0.0,3.217,3.217,3.217,3.217
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,2.846,2.846,0.0,2.846,2.846,2.846,2.846
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,2.341,2.341,0.0,2.341,2.341,2.341,2.341
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,4.295,4.295,0.0,4.295,4.295,4.295,4.295
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.001,3.001,0.0,3.001,3.001,3.001,3.001
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.575,3.575,0.0,3.575,3.575,3.575,3.575
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.019,3.019,0.0,3.019,3.019,3.019,3.019
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.84,3.84,0.0,3.84,3.84,3.84,3.84
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.555,3.555,0.0,3.555,3.555,3.555,3.555
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,2.93,2.93,0.0,2.93,2.93,2.93,2.93
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.71,3.71,0.0,3.71,3.71,3.71,3.71
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.642,3.642,0.0,3.642,3.642,3.642,3.642
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.964,3.964,0.0,3.964,3.964,3.964,3.964
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,2.638,2.638,0.0,2.638,2.638,2.638,2.638
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.882,3.882,0.0,3.882,3.882,3.882,3.882
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,2.841,2.841,0.0,2.841,2.841,2.841,2.841
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,2.784,2.784,0.0,2.784,2.784,2.784,2.784
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,2.487,2.487,0.0,2.487,2.487,2.487,2.487
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.439,3.439,0.0,3.439,3.439,3.439,3.439
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,2.608,2.608,0.0,2.608,2.608,2.608,2.608
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.328,3.328,0.0,3.328,3.328,3.328,3.328
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.411,3.411,0.0,3.411,3.411,3.411,3.411
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,2.558,2.558,0.0,2.558,2.558,2.558,2.558
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.232,3.232,0.0,3.232,3.232,3.232,3.232
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.664,3.664,0.0,3.664,3.664,3.664,3.664
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.53,3.53,0.0,3.53,3.53,3.53,3.53
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,3.148,3.148,0.0,3.148,3.148,3.148,3.148
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,512,4.084,4.084,0.0,4.084,4.084,4.084,4.084
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,3.108,3.108,0.0,3.108,3.108,3.108,3.108
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.815,2.815,0.0,2.815,2.815,2.815,2.815
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.931,2.931,0.0,2.931,2.931,2.931,2.931
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.821,2.821,0.0,2.821,2.821,2.821,2.821
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.491,2.491,0.0,2.491,2.491,2.491,2.491
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.912,2.912,0.0,2.912,2.912,2.912,2.912
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.929,2.929,0.0,2.929,2.929,2.929,2.929
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.994,2.994,0.0,2.994,2.994,2.994,2.994
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.918,2.918,0.0,2.918,2.918,2.918,2.918
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.569,2.569,0.0,2.569,2.569,2.569,2.569
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,3.226,3.226,0.0,3.226,3.226,3.226,3.226
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.756,2.756,0.0,2.756,2.756,2.756,2.756
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,3.381,3.381,0.0,3.381,3.381,3.381,3.381
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.391,2.391,0.0,2.391,2.391,2.391,2.391
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.389,2.389,0.0,2.389,2.389,2.389,2.389
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.729,2.729,0.0,2.729,2.729,2.729,2.729
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.632,2.632,0.0,2.632,2.632,2.632,2.632
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,3.785,3.785,0.0,3.785,3.785,3.785,3.785
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.915,2.915,0.0,2.915,2.915,2.915,2.915
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,3.125,3.125,0.0,3.125,3.125,3.125,3.125
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.649,2.649,0.0,2.649,2.649,2.649,2.649
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.631,2.631,0.0,2.631,2.631,2.631,2.631
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.682,2.682,0.0,2.682,2.682,2.682,2.682
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,3.188,3.188,0.0,3.188,3.188,3.188,3.188
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.771,2.771,0.0,2.771,2.771,2.771,2.771
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,3.436,3.436,0.0,3.436,3.436,3.436,3.436
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,2.606,2.606,0.0,2.606,2.606,2.606,2.606
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,3.634,3.634,0.0,3.634,3.634,3.634,3.634
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,3.533,3.533,0.0,3.533,3.533,3.533,3.533
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,30,1436,1.997,1.997,0.0,1.997,1.997,1.997,1.997
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.391,85.391,0.0,85.391,85.391,85.391,85.391
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.391,85.391,0.0,85.391,85.391,85.391,85.391
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,81.379,81.379,0.0,81.379,81.379,81.379,81.379
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.279,85.279,0.0,85.279,85.279,85.279,85.279
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.395,85.395,0.0,85.395,85.395,85.395,85.395
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.455,85.455,0.0,85.455,85.455,85.455,85.455
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.314,85.314,0.0,85.314,85.314,85.314,85.314
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.367,85.367,0.0,85.367,85.367,85.367,85.367
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.419,85.419,0.0,85.419,85.419,85.419,85.419
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.423,85.423,0.0,85.423,85.423,85.423,85.423
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,84.338,84.338,0.0,84.338,84.338,84.338,84.338
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.342,85.342,0.0,85.342,85.342,85.342,85.342
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.393,85.393,0.0,85.393,85.393,85.393,85.393
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.489,85.489,0.0,85.489,85.489,85.489,85.489
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.433,85.433,0.0,85.433,85.433,85.433,85.433
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.434,85.434,0.0,85.434,85.434,85.434,85.434
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.441,85.441,0.0,85.441,85.441,85.441,85.441
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.466,85.466,0.0,85.466,85.466,85.466,85.466
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.385,85.385,0.0,85.385,85.385,85.385,85.385
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.328,85.328,0.0,85.328,85.328,85.328,85.328
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.424,85.424,0.0,85.424,85.424,85.424,85.424
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.381,85.381,0.0,85.381,85.381,85.381,85.381
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.415,85.415,0.0,85.415,85.415,85.415,85.415
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.425,85.425,0.0,85.425,85.425,85.425,85.425
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.433,85.433,0.0,85.433,85.433,85.433,85.433
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.423,85.423,0.0,85.423,85.423,85.423,85.423
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.398,85.398,0.0,85.398,85.398,85.398,85.398
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.382,85.382,0.0,85.382,85.382,85.382,85.382
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.369,85.369,0.0,85.369,85.369,85.369,85.369
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.329,85.329,0.0,85.329,85.329,85.329,85.329
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.441,85.441,0.0,85.441,85.441,85.441,85.441
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,16,85.422,85.422,0.0,85.422,85.422,85.422,85.422
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.415,85.415,0.0,85.415,85.415,85.415,85.415
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.465,85.465,0.0,85.465,85.465,85.465,85.465
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.425,85.425,0.0,85.425,85.425,85.425,85.425
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.426,85.426,0.0,85.426,85.426,85.426,85.426
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.448,85.448,0.0,85.448,85.448,85.448,85.448
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.401,85.401,0.0,85.401,85.401,85.401,85.401
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.433,85.433,0.0,85.433,85.433,85.433,85.433
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.416,85.416,0.0,85.416,85.416,85.416,85.416
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.438,85.438,0.0,85.438,85.438,85.438,85.438
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.397,85.397,0.0,85.397,85.397,85.397,85.397
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.307,85.307,0.0,85.307,85.307,85.307,85.307
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.36,85.36,0.0,85.36,85.36,85.36,85.36
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.381,85.381,0.0,85.381,85.381,85.381,85.381
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.458,85.458,0.0,85.458,85.458,85.458,85.458
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.371,85.371,0.0,85.371,85.371,85.371,85.371
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.41,85.41,0.0,85.41,85.41,85.41,85.41
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.392,85.392,0.0,85.392,85.392,85.392,85.392
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.396,85.396,0.0,85.396,85.396,85.396,85.396
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.379,85.379,0.0,85.379,85.379,85.379,85.379
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.417,85.417,0.0,85.417,85.417,85.417,85.417
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.413,85.413,0.0,85.413,85.413,85.413,85.413
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.365,85.365,0.0,85.365,85.365,85.365,85.365
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.433,85.433,0.0,85.433,85.433,85.433,85.433
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.324,85.324,0.0,85.324,85.324,85.324,85.324
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.407,85.407,0.0,85.407,85.407,85.407,85.407
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.386,85.386,0.0,85.386,85.386,85.386,85.386
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.433,85.433,0.0,85.433,85.433,85.433,85.433
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.4,85.4,0.0,85.4,85.4,85.4,85.4
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,512,85.422,85.422,0.0,85.422,85.422,85.422,85.422
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.458,85.458,0.0,85.458,85.458,85.458,85.458
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.398,85.398,0.0,85.398,85.398,85.398,85.398
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.424,85.424,0.0,85.424,85.424,85.424,85.424
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.45,85.45,0.0,85.45,85.45,85.45,85.45
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.385,85.385,0.0,85.385,85.385,85.385,85.385
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.483,85.483,0.0,85.483,85.483,85.483,85.483
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.357,85.357,0.0,85.357,85.357,85.357,85.357
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.33,85.33,0.0,85.33,85.33,85.33,85.33
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.428,85.428,0.0,85.428,85.428,85.428,85.428
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.424,85.424,0.0,85.424,85.424,85.424,85.424
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.389,85.389,0.0,85.389,85.389,85.389,85.389
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.357,85.357,0.0,85.357,85.357,85.357,85.357
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.408,85.408,0.0,85.408,85.408,85.408,85.408
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.416,85.416,0.0,85.416,85.416,85.416,85.416
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.426,85.426,0.0,85.426,85.426,85.426,85.426
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.357,85.357,0.0,85.357,85.357,85.357,85.357
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.33,85.33,0.0,85.33,85.33,85.33,85.33
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.371,85.371,0.0,85.371,85.371,85.371,85.371
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.45,85.45,0.0,85.45,85.45,85.45,85.45
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.386,85.386,0.0,85.386,85.386,85.386,85.386
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.428,85.428,0.0,85.428,85.428,85.428,85.428
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.375,85.375,0.0,85.375,85.375,85.375,85.375
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.345,85.345,0.0,85.345,85.345,85.345,85.345
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.405,85.405,0.0,85.405,85.405,85.405,85.405
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.425,85.425,0.0,85.425,85.425,85.425,85.425
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.326,85.326,0.0,85.326,85.326,85.326,85.326
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.366,85.366,0.0,85.366,85.366,85.366,85.366
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.364,85.364,0.0,85.364,85.364,85.364,85.364
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,0,1436,85.425,85.425,0.0,85.425,85.425,85.425,85.425
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.072,23.072,0.0,23.072,23.072,23.072,23.072
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.076,23.076,0.0,23.076,23.076,23.076,23.076
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.073,23.073,0.0,23.073,23.073,23.073,23.073
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.076,23.076,0.0,23.076,23.076,23.076,23.076
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.072,23.072,0.0,23.072,23.072,23.072,23.072
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.07,23.07,0.0,23.07,23.07,23.07,23.07
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.07,23.07,0.0,23.07,23.07,23.07,23.07
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,16,23.074,23.074,0.0,23.074,23.074,23.074,23.074
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.07,23.07,0.0,23.07,23.07,23.07,23.07
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.07,23.07,0.0,23.07,23.07,23.07,23.07
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.071,23.071,0.0,23.071,23.071,23.071,23.071
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.069,23.069,0.0,23.069,23.069,23.069,23.069
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.072,23.072,0.0,23.072,23.072,23.072,23.072
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.067,23.067,0.0,23.067,23.067,23.067,23.067
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.07,23.07,0.0,23.07,23.07,23.07,23.07
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,512,23.068,23.068,0.0,23.068,23.068,23.068,23.068
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.057,23.057,0.0,23.057,23.057,23.057,23.057
pb-178-tdd-low-latency-rx-to-tx-lat-4.cfg,20,1436,23.058,23.058,0.0,23.058,23.058,23.058,23.058
