configuration,attenuation (dB),packet size (B),mean (Mibps),median (Mibps),std (Mibps),min (Mibps),max (Mibps),q1 (Mibps),q3 (Mibps)
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,123.193,123.193,0.0,123.193,123.193,123.193,123.193
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,20,1436,121.921,121.921,0.0,121.921,121.921,121.921,121.921
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,100.029,100.029,0.0,100.029,100.029,100.029,100.029
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,92.582,92.582,0.0,92.582,92.582,92.582,92.582
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,97.566,97.566,0.0,97.566,97.566,97.566,97.566
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,100.35,100.35,0.0,100.35,100.35,100.35,100.35
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,100.429,100.429,0.0,100.429,100.429,100.429,100.429
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,103.926,103.926,0.0,103.926,103.926,103.926,103.926
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,103.055,103.055,0.0,103.055,103.055,103.055,103.055
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,107.572,107.572,0.0,107.572,107.572,107.572,107.572
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,98.682,98.682,0.0,98.682,98.682,98.682,98.682
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,104.739,104.739,0.0,104.739,104.739,104.739,104.739
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,90.924,90.924,0.0,90.924,90.924,90.924,90.924
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,105.889,105.889,0.0,105.889,105.889,105.889,105.889
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,102.6,102.6,0.0,102.6,102.6,102.6,102.6
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,96.655,96.655,0.0,96.655,96.655,96.655,96.655
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,103.157,103.157,0.0,103.157,103.157,103.157,103.157
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,94.945,94.945,0.0,94.945,94.945,94.945,94.945
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,99.959,99.959,0.0,99.959,99.959,99.959,99.959
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,102.66,102.66,0.0,102.66,102.66,102.66,102.66
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,92.265,92.265,0.0,92.265,92.265,92.265,92.265
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,100.639,100.639,0.0,100.639,100.639,100.639,100.639
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,102.083,102.083,0.0,102.083,102.083,102.083,102.083
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,99.606,99.606,0.0,99.606,99.606,99.606,99.606
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,94.483,94.483,0.0,94.483,94.483,94.483,94.483
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,92.637,92.637,0.0,92.637,92.637,92.637,92.637
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,97.922,97.922,0.0,97.922,97.922,97.922,97.922
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,103.084,103.084,0.0,103.084,103.084,103.084,103.084
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,101.222,101.222,0.0,101.222,101.222,101.222,101.222
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,97.377,97.377,0.0,97.377,97.377,97.377,97.377
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,100.31,100.31,0.0,100.31,100.31,100.31,100.31
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,107.052,107.052,0.0,107.052,107.052,107.052,107.052
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,16,101.007,101.007,0.0,101.007,101.007,101.007,101.007
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,95.344,95.344,0.0,95.344,95.344,95.344,95.344
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,105.629,105.629,0.0,105.629,105.629,105.629,105.629
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,101.579,101.579,0.0,101.579,101.579,101.579,101.579
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,105.004,105.004,0.0,105.004,105.004,105.004,105.004
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,102.334,102.334,0.0,102.334,102.334,102.334,102.334
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,94.754,94.754,0.0,94.754,94.754,94.754,94.754
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,95.748,95.748,0.0,95.748,95.748,95.748,95.748
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,98.806,98.806,0.0,98.806,98.806,98.806,98.806
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,103.65,103.65,0.0,103.65,103.65,103.65,103.65
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,103.862,103.862,0.0,103.862,103.862,103.862,103.862
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,104.657,104.657,0.0,104.657,104.657,104.657,104.657
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,93.838,93.838,0.0,93.838,93.838,93.838,93.838
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,104.203,104.203,0.0,104.203,104.203,104.203,104.203
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,100.713,100.713,0.0,100.713,100.713,100.713,100.713
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,99.807,99.807,0.0,99.807,99.807,99.807,99.807
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,99.397,99.397,0.0,99.397,99.397,99.397,99.397
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,100.035,100.035,0.0,100.035,100.035,100.035,100.035
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,101.17,101.17,0.0,101.17,101.17,101.17,101.17
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,100.297,100.297,0.0,100.297,100.297,100.297,100.297
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,105.297,105.297,0.0,105.297,105.297,105.297,105.297
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,96.297,96.297,0.0,96.297,96.297,96.297,96.297
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,104.462,104.462,0.0,104.462,104.462,104.462,104.462
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,100.042,100.042,0.0,100.042,100.042,100.042,100.042
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,105.339,105.339,0.0,105.339,105.339,105.339,105.339
pb-178-ul-highTp-autoCSI-TRSonSSB-prach-128.cfg,10,512,95.813,95.813,0.0,95.813,95.813,95.813,95.813
